rosbagTimestamp;x;y;theta;linear_velocity;angular_velocity
1614728167188988041;5.51908063889;5.32940673828;0.148967117071;0.0;0.0
1614728167209395022;5.51908063889;5.32940673828;0.148967117071;0.0;0.0
1614728167220550041;5.51908063889;5.32940673828;0.148967117071;0.0;0.0
1614728167236132648;5.51908063889;5.32940673828;0.148967117071;0.0;0.0
1614728167251459776;5.51908063889;5.32940673828;0.148967117071;0.0;0.0
1614728167268730239;5.51908063889;5.32940673828;0.148967117071;0.0;0.0
1614728167284278416;5.51908063889;5.32940673828;0.148967117071;0.0;0.0
1614728167301718549;5.51908063889;5.32940673828;0.148967117071;0.0;0.0
1614728167315907182;5.51908063889;5.32940673828;0.148967117071;0.0;0.0
1614728167348576564;5.51908063889;5.32940673828;0.148967117071;0.0;0.0
1614728167367472122;5.51908063889;5.32940673828;0.148967117071;0.0;0.0
1614728167399554149;5.51908063889;5.32940673828;0.148967117071;0.0;0.0
1614728167400579027;5.51908063889;5.32940673828;0.148967117071;0.0;0.0
1614728167414636460;5.51908063889;5.32940673828;0.148967117071;0.0;0.0
1614728167428367181;5.51908063889;5.32940673828;0.148967117071;0.0;0.0
1614728167447640379;5.51908063889;5.32940673828;0.148967117071;0.0;0.0
1614728167460439752;5.51908063889;5.32940673828;0.148967117071;0.0;0.0
1614728167478095178;5.51908063889;5.32940673828;0.148967117071;0.0;0.0
1614728167494639266;5.51908063889;5.32940673828;0.148967117071;0.0;0.0
1614728167509549986;5.51908063889;5.32940673828;0.148967117071;0.0;0.0
1614728167527169775;5.51908063889;5.32940673828;0.148967117071;0.0;0.0
1614728167540870207;5.51908063889;5.32940673828;0.148967117071;0.0;0.0
1614728167556895283;5.51908063889;5.32940673828;0.148967117071;0.0;0.0
1614728167574827212;5.51908063889;5.32940673828;0.148967117071;0.0;0.0
1614728167589525409;5.51908063889;5.32940673828;0.148967117071;0.0;0.0
1614728167612660147;5.51908063889;5.32940673828;0.148967117071;0.0;0.0
1614728167623020752;5.51908063889;5.32940673828;0.148967117071;0.0;0.0
1614728167637495139;5.51908063889;5.32940673828;0.148967117071;0.0;0.0
1614728167653482059;5.51908063889;5.32940673828;0.148967117071;0.0;0.0
1614728167678173068;5.51908063889;5.32940673828;0.148967117071;0.0;0.0
1614728167685151614;5.51908063889;5.32940673828;0.148967117071;0.0;0.0
1614728167703955729;5.51908063889;5.32940673828;0.148967117071;0.0;0.0
1614728167718641200;5.51908063889;5.32940673828;0.148967117071;0.0;0.0
1614728167732936696;5.51908063889;5.32940673828;0.148967117071;0.0;0.0
1614728167764222499;6.42187595367;5.99644708633;1.19293534756;0.0;0.0
1614728167767521722;6.42187595367;5.99644708633;1.19293534756;0.0;0.0
1614728167780715836;6.42187595367;5.99644708633;1.19293534756;0.0;0.0
1614728167796338112;6.42187595367;5.99644708633;1.19293534756;0.0;0.0
1614728167812331184;6.42187595367;5.99644708633;1.19293534756;0.0;0.0
1614728167828690575;6.42187595367;5.99644708633;1.19293534756;0.0;0.0
1614728167844399854;6.42187595367;5.99644708633;1.19293534756;0.0;0.0
1614728167872145646;6.42187595367;5.99644708633;1.19293534756;0.0;0.0
1614728167877079790;6.42187595367;5.99644708633;1.19293534756;0.0;0.0
1614728167895791379;6.42187595367;5.99644708633;1.19293534756;0.0;0.0
1614728167908450569;6.42187595367;5.99644708633;1.19293534756;0.0;0.0
1614728167924836764;6.42187595367;5.99644708633;1.19293534756;0.0;0.0
1614728167956945223;6.42187595367;5.99644708633;1.19293534756;0.0;0.0
1614728167959994348;6.42187595367;5.99644708633;1.19293534756;0.0;0.0
1614728167973184906;6.42187595367;5.99644708633;1.19293534756;0.0;0.0
1614728167988995446;6.42187595367;5.99644708633;1.19293534756;0.0;0.0
1614728168005227993;6.42187595367;5.99644708633;1.19293534756;0.0;0.0
1614728168019612114;6.42187595367;5.99644708633;1.19293534756;0.0;0.0
1614728168037492123;6.42187595367;5.99644708633;1.19293534756;0.0;0.0
1614728168076742578;6.42187595367;5.99644708633;1.19293534756;0.0;0.0
1614728168077158825;6.42187595367;5.99644708633;1.19293534756;0.0;0.0
1614728168089805662;6.42187595367;5.99644708633;1.19293534756;0.0;0.0
1614728168100150664;6.42187595367;5.99644708633;1.19293534756;0.0;0.0
1614728168118250300;6.42187595367;5.99644708633;1.19293534756;0.0;0.0
1614728168132523340;6.42187595367;5.99644708633;1.19293534756;0.0;0.0
1614728168152370999;6.42187595367;5.99644708633;1.19293534756;0.0;0.0
1614728168173446583;6.42187595367;5.99644708633;1.19293534756;0.0;0.0
1614728168181200584;6.42187595367;5.99644708633;1.19293534756;0.0;0.0
1614728168197066459;6.42187595367;5.99644708633;1.19293534756;0.0;0.0
1614728168212506125;6.42187595367;5.99644708633;1.19293534756;0.0;0.0
1614728168229400876;6.42187595367;5.99644708633;1.19293534756;0.0;0.0
1614728168253374399;6.42187595367;5.99644708633;1.19293534756;0.0;0.0
1614728168260538267;6.42187595367;5.99644708633;1.19293534756;0.0;0.0
1614728168277711770;6.42187595367;5.99644708633;1.19293534756;0.0;0.0
1614728168292031753;6.42187595367;5.99644708633;1.19293534756;0.0;0.0
1614728168308876275;6.42187595367;5.99644708633;1.19293534756;0.0;0.0
1614728168345521522;6.42187595367;5.99644708633;1.19293534756;0.0;0.0
1614728168364156812;6.42187595367;5.99644708633;1.19293534756;0.0;0.0
1614728168379659636;6.42187595367;5.99644708633;1.19293534756;0.0;0.0
1614728168394419042;6.42187595367;5.99644708633;1.19293534756;0.0;0.0
1614728168411878705;6.42187595367;5.99644708633;1.19293534756;0.0;0.0
1614728168441413633;6.42187595367;5.99644708633;1.19293534756;0.0;0.0
